q_m	xn_p,	xn_he3,	xn_he4,	xn_c12,	xn_n14,	xn_o16,	xn_o18,	xn_ne20,	xn_ne22,	xn_mg24,	xn_si28,	xn_fe56,	xn_co56,	xn_ni56,
0.1434468292739082	0.0	0.0	0.011187763193117848	0.49407652838049587	6.947644761792526e-10	0.49235399432429783	0.0	0.002214497582802367	6.499958010583699e-12	0.00014091426601408618	2.6301552007636234e-05	0.0	0.0	7.4369645000000005e-06
0.1444787897993767	0.0	0.0	0.011110822584698322	0.4941412239336088	6.274936393448105e-10	0.49257253646106336	0.0	0.0020228960271351354	5.899883825123365e-12	0.00012826509631658743	2.4255263784317293e-05	0.0	0.0	6.4827458e-06
0.14551075622090978	0.0	0.0	0.011078689221639458	0.494130453097068	6.864371110428562e-10	0.4924097192030428	0.0	0.0022139978100536987	6.5320078637287535e-12	0.00014028070316849558	2.6859272058471263e-05	0.0	0.0	7.0752702e-06
0.14654273482764324	0.0	0.0	0.010912494785228315	0.4942182328253102	6.544475216093629e-10	0.49250358159071683	0.0	0.0022053263728766125	6.186841701335887e-12	0.00013503866990429838	2.532509532941699e-05	0.0	0.0	6.4735294e-06
0.14757479692265232	0.0	0.0	0.011021800577237128	0.4942000277659654	5.551598733252076e-10	0.49269566393794567	0.0	0.001942805072607386	5.305926441983173e-12	0.00011789156731595788	2.1810518462615372e-05	0.0	0.0	5.972211599999999e-06
0.14860677104837663	0.0	0.0	0.010960113123020306	0.4942412967144631	5.417833790010272e-10	0.4927887140349221	0.0	0.001875820787664747	5.114947360967792e-12	0.00011303371482399953	2.1021078207414697e-05	0.0	0.0	5.831505400000001e-06
0.14963879360044535	0.0	0.0	0.010772142135723164	0.49435727951932057	4.747485071222775e-10	0.49303713050710657	0.0	0.0017117394517298385	4.586834157597932e-12	0.00010247312577355287	1.923478101098114e-05	0.0	0.0	5.496695900000001e-06
0.15067082094798004	0.0	0.0	0.01092163864802478	0.49425653315120677	5.611197101167233e-10	0.492776769759275	0.0	0.001910582202266714	5.33080846881554e-12	0.00011324196011605916	2.1233712660120944e-05	0.0	0.0	5.814275800000001e-06
0.15170273878594026	0.0	0.0	0.010873677343396563	0.4943096190443252	4.758261951856522e-10	0.4930126212308429	0.0	0.0016845669365103167	4.632961230926733e-12	0.00010037169854470994	1.9143265921205374e-05	0.0	0.0	5.055428900000001e-06
0.15273471008155362	0.0	0.0	0.010735615556852495	0.4943748147393174	4.6066605712507846e-10	0.49303258691604746	0.0	0.0017358132496399648	4.488242398791166e-12	0.0001023466790483332	1.8822393940138255e-05	0.0	0.0	4.7455563e-06
